NDB_No,DataSrc ID,Food No,FoodIndiv_Desc,Method,Cmpd_Name,Rptd CmpdVal,Rptd_Std Dev,Num_Data_Pts,LT,Rptd_Units,Fresh Dry_Wt,Quant_Std,Conv_Factor_G,Conv_Factor_M,Conv_Factor_SpGr,Cmpd_Val,Cmpt_StdDev
11011,R077,5,"Asparagus spears (Asparagus officinalis L. cv. Grande), raw, grown under greenhouse conditions, harvested from Feb. to April 2006, Arsial-Cerveteri, Italy",HPLC-Coulometric Electrode Array Detector,Quercetin,1.27,0.4,1,,mg/kg,FW,Quercetin,1,,,0.13,0.04
11011,R077,7,"Asparagus spears (Asparagus officinalis L. cv. UC 157), raw, grown under greenhouse conditions, harvested from Feb. to April 2006, Arsial-Cerveteri, Italy",HPLC-Coulometric Electrode Array Detector,Rutin,192.7,24.2,1,,mg/kg,FW,Rutin,0.5,,,9.54,1.2
11011,R077,7,"Asparagus spears (Asparagus officinalis L. cv. UC 157), raw, grown under greenhouse conditions, harvested from Feb. to April 2006, Arsial-Cerveteri, Italy",HPLC-Coulometric Electrode Array Detector,Quercetin,1.8,0.3,1,,mg/kg,FW,Quercetin,1,,,0.18,0.03
11011,R141,24,"Asparagus, raw, obtained from the wholesale distribution center Delhaize, Liège, Belgium",LC-DAD,Quercetin,51,19,1,,μg/100g,FW,Quercetin,1,,,0.05,0.02
11011,R141,24,"Asparagus, raw, obtained from the wholesale distribution center Delhaize, Liège, Belgium",LC-DAD,Myricetin,0,,1,,μg/100g,FW,Myricetin,1,,,0,
11011,R141,24,"Asparagus, raw, obtained from the wholesale distribution center Delhaize, Liège, Belgium",LC-DAD,Kaempferol,0,,1,,μg/100g,FW,Kaempferol,1,,,0,
11012,R174,8,"Asparagus spears, boiled, (Asparagus officinalis), purchased from a local food store in Wye, Kent, U.K.",HPLC-Applied Biosystems 757 detector,Rutin,153.7,5.5,4,,mg/kg,FW,Rutin,0.5,,,7.61,0.27
11012,R174,8,"Asparagus spears, boiled, (Asparagus officinalis), purchased from a local food store in Wye, Kent, U.K.",HPLC-Applied Biosystems 757 detector,Quercetin,0,0,4,,mg/kg,FW,Rutin,1,,,0,0
11012,R077,2,"Asparagus spears (Asparagus officinalis L. cv. AM 822), boiled, grown under greenhouse conditions, harvested from Feb. to April 2006, Arsial-Cerveteri, Italy",HPLC-Coulometric Electrode Array Detector,Rutin,314.9,37.5,1,,mg/kg,FW,Rutin,0.5,,,15.59,1.86
11012,R077,2,"Asparagus spears (Asparagus officinalis L. cv. AM 822), boiled, grown under greenhouse conditions, harvested from Feb. to April 2006, Arsial-Cerveteri, Italy",HPLC-Coulometric Electrode Array Detector,Quercetin,58.9,8.2,1,,mg/kg,FW,Quercetin,1,,,5.89,0.82
11012,R077,4,"Asparagus spears (Asparagus officinalis L. cv. Gjinlim), boiled, grown under greenhouse conditions, harvested from Feb. to April 2006, Arsial-Cerveteri, Italy",HPLC-Coulometric Electrode Array Detector,Rutin,312.4,50.9,1,,mg/kg,FW,Rutin,0.5,,,15.47,2.52
11012,R077,4,"Asparagus spears (Asparagus officinalis L. cv. Gjinlim), boiled, grown under greenhouse conditions, harvested from Feb. to April 2006, Arsial-Cerveteri, Italy",HPLC-Coulometric Electrode Array Detector,Quercetin,58.6,11.2,1,,mg/kg,FW,Quercetin,1,,,5.86,1.12
11012,R077,6,"Asparagus spears (Asparagus officinalis L. cv. Grande), boiled, grown under greenhouse conditions, harvested from Feb. to April 2006, Arsial-Cerveteri, Italy",HPLC-Coulometric Electrode Array Detector,Rutin,431.9,42,1,,mg/kg,FW,Rutin,0.5,,,21.38,2.08
11012,R077,6,"Asparagus spears (Asparagus officinalis L. cv. Grande), boiled, grown under greenhouse conditions, harvested from Feb. to April 2006, Arsial-Cerveteri, Italy",HPLC-Coulometric Electrode Array Detector,Quercetin,70.2,12.9,1,,mg/kg,FW,Quercetin,1,,,7.02,1.29
11012,R077,8,"Asparagus spears (Asparagus officinalis L. cv. UC 157), boiled, grown under greenhouse conditions, harvested from Feb. to April 2006, Arsial-Cerveteri, Italy",HPLC-Coulometric Electrode Array Detector,Rutin,289.2,34.4,1,,mg/kg,FW,Rutin,0.5,,,14.32,1.7
11012,R077,8,"Asparagus spears (Asparagus officinalis L. cv. UC 157), boiled, grown under greenhouse conditions, harvested from Feb. to April 2006, Arsial-Cerveteri, Italy",HPLC-Coulometric Electrode Array Detector,Quercetin,52.8,9.3,1,,mg/kg,FW,Quercetin,1,,,5.28,0.93
11025,R152,21,"Bitter gourd (Momordica charantia), steamed, purchased from three different sites and composited, Fiji",HPLC-DAD,Myricetin,0,,1,,mg/100g,DW,Myricetin,1,0.08,,0,
11025,R152,21,"Bitter gourd (Momordica charantia), steamed, purchased from three different sites and composited, Fiji",HPLC-DAD,Quercetin,0,,1,,mg/100g,DW,Quercetin,1,0.08,,0,
11025,R152,21,"Bitter gourd (Momordica charantia), steamed, purchased from three different sites and composited, Fiji",HPLC-DAD,Kaempferol,0,,1,,mg/100g,DW,Kaempferol,1,0.08,,0,
11025,R152,21,"Bitter gourd (Momordica charantia), steamed, purchased from three different sites and composited, Fiji",HPLC-DAD,Isorhamnetin,0,,1,,mg/100g,DW,Isorhamnetin,1,0.08,,0,
11031,R123,8,"Butter beans, fresh (Phaseolus lunatus), collected from local grocery store, local farm, and local farmer's market in Tuskegee, AL.",HPLC-UV-MS,Isorhamnetin,0,,3,,mg/100g,FW,Isorhamnetin,1,,,0,
11031,R123,8,"Butter beans, fresh (Phaseolus lunatus), collected from local grocery store, local farm, and local farmer's market in Tuskegee, AL.",HPLC-UV-MS,Quercetin,0,,3,,mg/100g,FW,Quercetin,1,,,0,
11031,R123,8,"Butter beans, fresh (Phaseolus lunatus), collected from local grocery store, local farm, and local farmer's market in Tuskegee, AL.",HPLC-UV-MS,Kaempferol,0,,3,,mg/100g,FW,Kaempferol,1,,,0,
11043,R012,3,"Bean sprouts, purchased in a local market, Japan",HPLC-DAD,Kaempferol,3.3,,1,,μg/g,FW,Kaempferol,1,,,0.33,
11043,R012,3,"Bean sprouts, purchased in a local market, Japan",HPLC-DAD,Quercetin,1.5,,1,,μg/g,FW,Quercetin,1,,,0.15,
11043,R012,3,"Bean sprouts, purchased in a local market, Japan",HPLC-DAD,Myricetin,0,,1,,μg/g,FW,Myricetin,1,,,0,
11043,R012,3,"Bean sprouts, purchased in a local market, Japan",HPLC-DAD,Luteolin,0,,1,,μg/g,FW,Luteolin,1,,,0,
11052,R015,73,"French bean, Phaseolus vulgaris L., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(+)-Catechin,0,,4,,mg/kg,FW,(+)-Catechin,1,,,0,
11052,R015,73,"French bean, Phaseolus vulgaris L., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(+)-Gallocatechin,0,,4,,mg/kg,FW,(+)-Gallocatechin,1,,,0,
11052,R015,73,"French bean, Phaseolus vulgaris L., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epicatechin,0,,4,,mg/kg,FW,(-)-Epicatechin,1,,,0,
11052,R015,73,"French bean, Phaseolus vulgaris L., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epicatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epicatechin 3-gallate,1,,,0,
11052,R015,73,"French bean, Phaseolus vulgaris L., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epigallocatechin,0,,4,,mg/kg,FW,(-)-Epigallocatechin,1,,,0,
11052,R015,73,"French bean, Phaseolus vulgaris L., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epigallocatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epigallocatechin 3-gallate,1,,,0,
11052,R015,85,"Slicing beans, Phaseolus vulgaris L., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(+)-Catechin,0,,4,,mg/kg,FW,(+)-Catechin,1,,,0,
11052,R015,85,"Slicing beans, Phaseolus vulgaris L., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(+)-Gallocatechin,0,,4,,mg/kg,FW,(+)-Gallocatechin,1,,,0,
11052,R015,85,"Slicing beans, Phaseolus vulgaris L., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epicatechin,0,,4,,mg/kg,FW,(-)-Epicatechin,1,,,0,
11052,R015,85,"Slicing beans, Phaseolus vulgaris L., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epicatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epicatechin 3-gallate,1,,,0,
11052,R015,85,"Slicing beans, Phaseolus vulgaris L., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epigallocatechin,0,,4,,mg/kg,FW,(-)-Epigallocatechin,1,,,0,
11052,R015,85,"Slicing beans, Phaseolus vulgaris L., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epigallocatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epigallocatechin 3-gallate,1,,,0,
11052,R116,22,"Beans, French (snap?), raw, Phaseolus vulgaris L.",HPLC-UV,Quercetin,39,,4,,mg/kg,FW,Quercetin,1,,,3.9,
11052,R116,22,"Beans, French (snap?), raw, Phaseolus vulgaris L.",HPLC-UV,Kaempferol,8.95,,4,,mg/kg,FW,Kaempferol,1,,,0.89,
11052,R116,22,"Beans, French (snap?), raw, Phaseolus vulgaris L.",HPLC-UV,Myricetin,0,,4,,mg/kg,FW,Myricetin,1,,,0,
11052,R116,22,"Beans, French (snap?), raw, Phaseolus vulgaris L.",HPLC-UV,Luteolin,0,,4,,mg/kg,FW,Luteolin,1,,,0,
11052,R116,22,"Beans, French (snap?), raw, Phaseolus vulgaris L.",HPLC-UV,Apigenin,0,,4,,mg/kg,FW,Apigenin,1,,,0,
11052,R116,24,"Beans, slicing(?), raw, Phaseolus vulgaris L.",HPLC-UV,Quercetin,29,,2,,mg/kg,FW,Quercetin,1,,,2.9,
11052,R116,24,"Beans, slicing(?), raw, Phaseolus vulgaris L.",HPLC-UV,Kaempferol,0,,2,,mg/kg,FW,Kaempferol,1,,,0,
11052,R116,24,"Beans, slicing(?), raw, Phaseolus vulgaris L.",HPLC-UV,Myricetin,0,,2,,mg/kg,FW,Myricetin,1,,,0,
11052,R116,24,"Beans, slicing(?), raw, Phaseolus vulgaris L.",HPLC-UV,Luteolin,0,,2,,mg/kg,FW,Luteolin,1,,,0,
11052,R113,10,"Beans, snap, green, Tuf, 1993",HPLC-DAD,Quercetin derivatives,183.5,,1,,μg/g,FW,Quercetin-3-rutinoside,0.5,,,9.09,
11052,R113,10,"Beans, snap, green, Tuf, 1993",HPLC-DAD,Kaempferol derivatives,14.4,,1,,μg/g,FW,Kaempferol-3-rutinoside,0.48,,,0.69,
11052,R113,11,"Beans, snap, green, Tuf, 1995",HPLC-DAD,Quercetin derivatives,112.5,,1,,μg/g,FW,Quercetin-3-rutinoside,0.5,,,5.57,
11052,R113,11,"Beans, snap, green, Tuf, 1995",HPLC-DAD,Kaempferol derivatives,8.2,,1,,μg/g,FW,Kaempferol-3-rutinoside,0.48,,,0.39,
11052,R113,12,"Beans, snap, green, Ingo, 1993",HPLC-DAD,Quercetin derivatives,64.9,,1,,μg/g,FW,Quercetin-3-rutinoside,0.5,,,3.21,
11052,R113,12,"Beans, snap, green, Ingo, 1993",HPLC-DAD,Kaempferol derivatives,7.7,,1,,μg/g,FW,Kaempferol-3-rutinoside,0.48,,,0.37,
11052,R113,13,"Beans, snap, green, Ingo, 1995",HPLC-DAD,Quercetin derivatives,58.9,,1,,μg/g,FW,Quercetin-3-rutinoside,0.5,,,2.92,
11052,R113,13,"Beans, snap, green, Ingo, 1995",HPLC-DAD,Kaempferol derivatives,6.7,,1,,μg/g,FW,Kaempferol-3-rutinoside,0.48,,,0.32,
11052,R113,14,"Beans, snap, green, Rovita, 1993",HPLC-DAD,Quercetin derivatives,42.9,,1,,μg/g,FW,Quercetin-3-rutinoside,0.5,,,2.12,
11052,R113,14,"Beans, snap, green, Rovita, 1993",HPLC-DAD,Kaempferol derivatives,8.7,,1,,μg/g,FW,Kaempferol-3-rutinoside,0.48,,,0.42,
11052,R113,15,"Beans, snap, green, Lars, 1993",HPLC-DAD,Quercetin derivatives,26.1,,1,,μg/g,FW,Quercetin-3-rutinoside,0.5,,,1.29,
11052,R113,15,"Beans, snap, green, Lars, 1993",HPLC-DAD,Kaempferol derivatives,13.7,,1,,μg/g,FW,Kaempferol-3-rutinoside,0.48,,,0.66,
11052,R113,16,"Beans, snap, green, Dublette, 1993",HPLC-DAD,Quercetin derivatives,29.4,,1,,μg/g,FW,Quercetin-3-rutinoside,0.5,,,1.46,
11052,R113,16,"Beans, snap, green, Dublette, 1993",HPLC-DAD,Kaempferol derivatives,10.4,,1,,μg/g,FW,Kaempferol-3-rutinoside,0.48,,,0.5,
11052,R113,17,"Beans, snap, green, Olga, 1993",HPLC-DAD,Quercetin derivatives,27.4,,1,,μg/g,FW,Quercetin-3-rutinoside,0.5,,,1.36,
11052,R113,17,"Beans, snap, green, Olga, 1993",HPLC-DAD,Kaempferol derivatives,6.1,,1,,μg/g,FW,Kaempferol-3-rutinoside,0.48,,,0.29,
11052,R113,18,"Beans, snap, green, Olga, 1995",HPLC-DAD,Quercetin derivatives,65.6,,1,,μg/g,FW,Quercetin-3-rutinoside,0.5,,,3.25,
11052,R113,18,"Beans, snap, green, Olga, 1995",HPLC-DAD,Kaempferol derivatives,8.3,,1,,μg/g,FW,Kaempferol-3-rutinoside,0.48,,,0.4,
11052,R134,3,"Bean, green, Søborg, Denmark",HPLC-DAD,Quercetin,1.6,0.6,2,,mg/100g,FW,Quercetin,1,,,1.6,0.6
11052,R214,1,"Beans, green, raw, var. Labrador, Norfolk, U.K.",HPLC-DAD,Quercetin-glucuronide,3.5,,1,,μg/g as aglycone,FW,Quercetin,1,,,0.35,
11052,R214,1,"Beans, green, raw, var. Labrador, Norfolk, U.K.",HPLC-DAD,Quercetin-xylosyl-rutinoside,1,,1,,μg/g as aglycone,FW,Quercetin,1,,,0.1,
11052,R214,1,"Beans, green, raw, var. Labrador, Norfolk, U.K.",HPLC-DAD,Quercetin-rutinoside,0.5,,1,,μg/g as aglycone,FW,Quercetin,1,,,0.05,
11052,R214,1,"Beans, green, raw, var. Labrador, Norfolk, U.K.",HPLC-DAD,Kaempferol-glucuronide,0.5,,1,,μg/g as aglycone,FW,Kaempferol,1,,,0.05,
11052,R214,1,"Beans, green, raw, var. Labrador, Norfolk, U.K.",HPLC-DAD,Kaempferol-xylosyl- rutinoside,0.3,,1,,μg/g as aglycone,FW,Kaempferol,1,,,0.03,
11052,R214,1,"Beans, green, raw, var. Labrador, Norfolk, U.K.",HPLC-DAD,Kaempferol-rutinoside,0,,1,,μg/g as aglycone,FW,Kaempferol,1,,,0,
11052,R214,2,"Beans, green, raw, var. Matador, Norfolk, U.K.",HPLC-DAD,Quercetin-glucuronide,7.5,,1,,μg/g as aglycone,FW,Quercetin,1,,,0.75,
11052,R214,2,"Beans, green, raw, var. Matador, Norfolk, U.K.",HPLC-DAD,Quercetin-xylosyl-rutinoside,2,,1,,μg/g as aglycone,FW,Quercetin,1,,,0.2,
11052,R214,2,"Beans, green, raw, var. Matador, Norfolk, U.K.",HPLC-DAD,Kaempferol-glucuronide,1.2,,1,,μg/g as aglycone,FW,Kaempferol,1,,,0.12,
11052,R214,2,"Beans, green, raw, var. Matador, Norfolk, U.K.",HPLC-DAD,Quercetin-rutinoside,0.7,,1,,μg/g as aglycone,FW,Quercetin,1,,,0.07,
11052,R214,2,"Beans, green, raw, var. Matador, Norfolk, U.K.",HPLC-DAD,Kaempferol-xylosyl- rutinoside,0.7,,1,,μg/g as aglycone,FW,Kaempferol,1,,,0.07,
11052,R214,2,"Beans, green, raw, var. Matador, Norfolk, U.K.",HPLC-DAD,Kaempferol-rutinoside,0,,1,,μg/g as aglycone,FW,Kaempferol,1,,,0,
11052,R214,3,"Beans, green, raw, var. Lasso, Norfolk, U.K.",HPLC-DAD,Quercetin-glucuronide,15.1,,1,,μg/g as aglycone,FW,Quercetin,1,,,1.51,
11052,R214,3,"Beans, green, raw, var. Lasso, Norfolk, U.K.",HPLC-DAD,Quercetin-rutinoside,4.3,,1,,μg/g as aglycone,FW,Quercetin,1,,,0.43,
11052,R214,3,"Beans, green, raw, var. Lasso, Norfolk, U.K.",HPLC-DAD,Kaempferol-glucuronide,1.3,,1,,μg/g as aglycone,FW,Kaempferol,1,,,0.13,
11052,R214,3,"Beans, green, raw, var. Lasso, Norfolk, U.K.",HPLC-DAD,Kaempferol-rutinoside,0.8,,1,,μg/g as aglycone,FW,Kaempferol,1,,,0.08,
11052,R214,3,"Beans, green, raw, var. Lasso, Norfolk, U.K.",HPLC-DAD,Quercetin-xylosyl-rutinoside,0,,1,,μg/g as aglycone,FW,Quercetin,1,,,0,
11052,R214,3,"Beans, green, raw, var. Lasso, Norfolk, U.K.",HPLC-DAD,Kaempferol-xylosyl- rutinoside,0,,1,,μg/g as aglycone,FW,Kaempferol,1,,,0,
11052,R214,4,"Beans, green, raw, var. Montano, Norfolk, U.K.",HPLC-DAD,Quercetin-glucuronide,8.2,,1,,μg/g as aglycone,FW,Quercetin,1,,,0.82,
11052,R214,4,"Beans, green, raw, var. Montano, Norfolk, U.K.",HPLC-DAD,Quercetin-xylosyl-rutinoside,1.7,,1,,μg/g as aglycone,FW,Quercetin,1,,,0.17,
11052,R214,4,"Beans, green, raw, var. Montano, Norfolk, U.K.",HPLC-DAD,Kaempferol-glucuronide,0.5,,1,,μg/g as aglycone,FW,Kaempferol,1,,,0.05,
11052,R214,4,"Beans, green, raw, var. Montano, Norfolk, U.K.",HPLC-DAD,Kaempferol-xylosyl- rutinoside,0.3,,1,,μg/g as aglycone,FW,Kaempferol,1,,,0.03,
11052,R214,4,"Beans, green, raw, var. Montano, Norfolk, U.K.",HPLC-DAD,Quercetin-rutinoside,0.2,,1,,μg/g as aglycone,FW,Quercetin,1,,,0.02,
11052,R214,4,"Beans, green, raw, var. Montano, Norfolk, U.K.",HPLC-DAD,Kaempferol-rutinoside,0,,1,,μg/g as aglycone,FW,Kaempferol,1,,,0,
11052,R214,5,"Beans, green, raw, var. Labrador, Norfolk, U.K.",HPLC-DAD,Quercetin-glucuronide,5.5,,1,,μg/g as aglycone,FW,Quercetin,1,,,0.55,
11052,R214,5,"Beans, green, raw, var. Labrador, Norfolk, U.K.",HPLC-DAD,Quercetin-xylosyl-rutinoside,2,,1,,μg/g as aglycone,FW,Quercetin,1,,,0.2,
11052,R214,5,"Beans, green, raw, var. Labrador, Norfolk, U.K.",HPLC-DAD,Quercetin-rutinoside,0.6,,1,,μg/g as aglycone,FW,Quercetin,1,,,0.06,
11052,R214,5,"Beans, green, raw, var. Labrador, Norfolk, U.K.",HPLC-DAD,Kaempferol-xylosyl- rutinoside,0.5,,1,,μg/g as aglycone,FW,Kaempferol,1,,,0.05,
11052,R214,5,"Beans, green, raw, var. Labrador, Norfolk, U.K.",HPLC-DAD,Kaempferol-glucuronide,0.5,,1,,μg/g as aglycone,FW,Kaempferol,1,,,0.05,
11052,R214,5,"Beans, green, raw, var. Labrador, Norfolk, U.K.",HPLC-DAD,Kaempferol-rutinoside,0,,1,,μg/g as aglycone,FW,Kaempferol,1,,,0,
11052,R007,16,"Beans (princess), frozen, raw, purchased at local supermarket (Germany), Sample #1",HPLC-UV,Rutin,12.5,,1,,mg/300g,FW,Rutin,0.5,,,2.06,
11052,R007,16,"Beans (princess), frozen, raw, purchased at local supermarket (Germany), Sample #1",HPLC-UV,Quercitrin,3.2,,1,,mg/300g,FW,Quercetrin,0.67,,,0.72,
11052,R007,19,"Beans (princess), frozen, raw, purchased at local supermarket (Germany), Sample #2",HPLC-UV,Rutin,11.8,,1,,mg/300g,FW,Rutin,0.5,,,1.95,
11052,R007,19,"Beans (princess), frozen, raw, purchased at local supermarket (Germany), Sample #2",HPLC-UV,Quercitrin,2.8,,1,,mg/300g,FW,Quercetrin,0.67,,,0.63,
11052,R007,22,"Beans (princess), frozen, raw, purchased at local supermarket (Germany), Sample #3",HPLC-UV,Rutin,14.5,,1,,mg/300g,FW,Rutin,0.5,,,2.39,
11052,R007,22,"Beans (princess), frozen, raw, purchased at local supermarket (Germany), Sample #3",HPLC-UV,Quercitrin,7.6,,1,,mg/300g,FW,Quercetrin,0.67,,,1.71,
11052,R007,25,"Beans (princess), frozen, raw, purchased at local supermarket (Germany), Sample #4",HPLC-UV,Rutin,20,,1,,mg/300g,FW,Rutin,0.5,,,3.3,
11052,R007,25,"Beans (princess), frozen, raw, purchased at local supermarket (Germany), Sample #4",HPLC-UV,Quercitrin,10.5,,1,,mg/300g,FW,Quercetrin,0.67,,,2.36,
11052,R007,28,"Beans (princess), frozen, raw, purchased at local supermarket (Germany), Sample #5",HPLC-UV,Rutin,12.8,,1,,mg/300g,FW,Rutin,0.5,,,2.11,
11052,R007,28,"Beans (princess), frozen, raw, purchased at local supermarket (Germany), Sample #5",HPLC-UV,Quercitrin,5.8,,1,,mg/300g,FW,Quercetrin,0.67,,,1.3,
11052,R058,41,French bean; collected from local markets in Spain,HPLC-DAD,(+)-Gallocatechin,0,,3,,mg/100g,FW,(+)-Gallocatechin,1,,,0,
11052,R058,41,French bean; collected from local markets in Spain,HPLC-DAD,(+)-Catechin,0,,3,,mg/100g,FW,(+)-Catechin,1,,,0,
11052,R058,41,French bean; collected from local markets in Spain,HPLC-DAD,(-)-Epigallocatechin,0,,3,,mg/100g,FW,(-)-Epigallocatechin,1,,,0,
11052,R058,41,French bean; collected from local markets in Spain,HPLC-DAD,(-)-Epicatechin,0,,3,,mg/100g,FW,(-)-Epicatechin,1,,,0,
11052,R058,41,French bean; collected from local markets in Spain,HPLC-DAD,(-)-Epigallocatechin 3-gallate,0,,3,,mg/100g,FW,(-)-Epigallocatechin 3-gallate,1,,,0,
11052,R058,41,French bean; collected from local markets in Spain,HPLC-DAD,(-)-Epicatechin 3-gallate,0,,3,,mg/100g,FW,(-)-Epicatechin 3-gallate,1,,,0,
11052,R085,1,"Beans, Snap (Phaseolus vulgaris); obtained from local markets, Hawaii",HPLC-DAD/ECD,Myricetin,0.4,,1,<,mg/kg,FW,Myricetin,1,,,0.03,
11052,R085,1,"Beans, Snap (Phaseolus vulgaris); obtained from local markets, Hawaii",HPLC-DAD/ECD,Luteolin,0.3,,1,<,mg/kg,FW,Luteolin,1,,,0.02,
11052,R085,1,"Beans, Snap (Phaseolus vulgaris); obtained from local markets, Hawaii",HPLC-DAD/ECD,Apigenin,0.1,,1,<,mg/kg,FW,Apigenin,1,,,0.01,
11052,R085,1,"Beans, Snap (Phaseolus vulgaris); obtained from local markets, Hawaii",HPLC-DAD/ECD,Quercetin,19,,1,,mg/kg,FW,Quercetin,1,,,1.9,
11052,R085,1,"Beans, Snap (Phaseolus vulgaris); obtained from local markets, Hawaii",HPLC-DAD/ECD,Kaempferol,1,,1,,mg/kg,FW,Kaempferol,1,,,0.1,
11052,R012,1,"Snap beans, purchased in a local market, Japan",HPLC-DAD,Kaempferol,18.6,,1,,μg/g,FW,Kaempferol,1,,,1.86,
11052,R012,1,"Snap beans, purchased in a local market, Japan",HPLC-DAD,Quercetin,12.6,,1,,μg/g,FW,Quercetin,1,,,1.26,
11052,R012,1,"Snap beans, purchased in a local market, Japan",HPLC-DAD,Myricetin,11.1,,1,,μg/g,FW,Myricetin,1,,,1.11,
11052,R012,1,"Snap beans, purchased in a local market, Japan",HPLC-DAD,Luteolin,10.1,,1,,μg/g,FW,Luteolin,1,,,1.01,
11052,R141,26,"French beans, raw, obtained from the wholesale distribution center Delhaize, Liège, Belgium",LC-DAD,Kaempferol,65,5,1,,μg/100g,FW,Kaempferol,1,,,0.07,0.01
11052,R141,26,"French beans, raw, obtained from the wholesale distribution center Delhaize, Liège, Belgium",LC-DAD,Quercetin,28,3,1,,μg/100g,FW,Quercetin,1,,,0.03,0
11052,R141,26,"French beans, raw, obtained from the wholesale distribution center Delhaize, Liège, Belgium",LC-DAD,Myricetin,0,,1,,μg/100g,FW,Myricetin,1,,,0,
11053,R007,17,"Beans (princess), frozen, cooked (in 40 ml water), purchased at local supermarket (Germany), Sample #1",HPLC-UV,Rutin,7.7,,1,,mg/300g,FW,Rutin,0.5,,,1.27,
11053,R007,17,"Beans (princess), frozen, cooked (in 40 ml water), purchased at local supermarket (Germany), Sample #1",HPLC-UV,Quercitrin,2.1,,1,,mg/300g,FW,Quercetrin,0.67,,,0.47,
11053,R007,18,"Beans (princess), frozen, cooked (in 300 ml water), purchased at local supermarket (Germany), Sample #1",HPLC-UV,Rutin,6.4,,1,,mg/300g,FW,Rutin,0.5,,,1.06,
11053,R007,18,"Beans (princess), frozen, cooked (in 300 ml water), purchased at local supermarket (Germany), Sample #1",HPLC-UV,Quercitrin,2,,1,,mg/300g,FW,Quercetrin,0.67,,,0.45,
11053,R007,20,"Beans (princess), frozen, cooked (in 40 ml water), purchased at local supermarket (Germany), Sample #2",HPLC-UV,Rutin,12.9,,1,,mg/300g,FW,Rutin,0.5,,,2.13,
11053,R007,20,"Beans (princess), frozen, cooked (in 40 ml water), purchased at local supermarket (Germany), Sample #2",HPLC-UV,Quercitrin,2.6,,1,,mg/300g,FW,Quercetrin,0.67,,,0.58,
11053,R007,21,"Beans (princess), frozen, cooked (in 300 ml water), purchased at local supermarket (Germany), Sample #2",HPLC-UV,Rutin,9.1,,1,,mg/300g,FW,Rutin,0.5,,,1.5,
11053,R007,21,"Beans (princess), frozen, cooked (in 300 ml water), purchased at local supermarket (Germany), Sample #2",HPLC-UV,Quercitrin,2.5,,1,,mg/300g,FW,Quercetrin,0.67,,,0.56,
11053,R007,23,"Beans (princess), frozen, cooked (in 40 ml water), purchased at local supermarket (Germany), Sample #3",HPLC-UV,Rutin,14.7,,1,,mg/300g,FW,Rutin,0.5,,,2.43,
11053,R007,23,"Beans (princess), frozen, cooked (in 40 ml water), purchased at local supermarket (Germany), Sample #3",HPLC-UV,Quercitrin,8.8,,1,,mg/300g,FW,Quercetrin,0.67,,,1.98,
11053,R007,24,"Beans (princess), frozen, cooked (in 300 ml water), purchased at local supermarket (Germany), Sample #3",HPLC-UV,Rutin,8.2,,1,,mg/300g,FW,Rutin,0.5,,,1.35,
11053,R007,24,"Beans (princess), frozen, cooked (in 300 ml water), purchased at local supermarket (Germany), Sample #3",HPLC-UV,Quercitrin,4.4,,1,,mg/300g,FW,Quercetrin,0.67,,,0.99,
11053,R007,26,"Beans (princess), frozen, cooked (in 40 ml water), purchased at local supermarket (Germany), Sample #4",HPLC-UV,Rutin,17.1,,1,,mg/300g,FW,Rutin,0.5,,,2.82,
11053,R007,26,"Beans (princess), frozen, cooked (in 40 ml water), purchased at local supermarket (Germany), Sample #4",HPLC-UV,Quercitrin,6.9,,1,,mg/300g,FW,Quercetrin,0.67,,,1.55,
